Symbol,Date,Close,Volume,Upper,Lower,Overbought,Oversold,Reversal,Breakout,EMA100,CrossAboveEMA100,CrossBelowEMA100,CloseAboveEMA100,CloseBelowEMA100,EMA180,CrossAboveEMA180,CrossBelowEMA180,CloseAboveEMA180,CloseBelowEMA180,EMA50,CrossAboveEMA50,CrossBelowEMA50,CloseAboveEMA50,CloseBelowEMA50,EMA20,CrossAboveEMA20,CrossBelowEMA20,CloseAboveEMA20,CloseBelowEMA20,EMA10,CrossAboveEMA10,CrossBelowEMA10,CloseAboveEMA10,CloseBelowEMA10,EMA3,CrossAboveEMA3,CrossBelowEMA3,CloseAboveEMA3,CloseBelowEMA3,EMA5,CrossAboveEMA5,CrossBelowEMA5,CloseAboveEMA5,CloseBelowEMA5,EMA7,CrossAboveEMA7,CrossBelowEMA7,CloseAboveEMA7,CloseBelowEMA7,SMA10,CloseAboveSMA10,CloseBelowSMA10,SMA3,CloseAboveSMA3,CloseBelowSMA3,SMA5,CloseAboveSMA5,CloseBelowSMA5,SMA7,CloseAboveSMA7,CloseBelowSMA7,SMA20,CloseAboveSMA20,CloseBelowSMA20,SMA50,CloseAboveSMA50,CloseBelowSMA50,SMA100,CloseAboveSMA100,CloseBelowSMA100,SMA180,CloseAboveSMA180,CloseBelowSMA180,MACD,SignalLine,Histogram,MACD_Crossover,Zero_Line_Crossover,Divergence,Histogram_Expansion,Histogram_Contraction,RSI,RSI_Buy_Signal,RSI_Sell_Signal,OBV,OBV_Buy_Signal,OBV_Sell_Signal,AvgPriceNext3Days,AvgPriceNext5Days,AvgPriceNext7Days,CrossAboveEMA10EMA20,CrossAboveEMA20EMA50,Price7DaysLater,PriceDiffResult,Trend7Days
btc,2019-06-11 08:00:00.000,8002.729982894047,21741587787.865116,8049.519921574719,7692.679341637623,0,0,0,0,6286.233864820984,0,0,1,0,5751.790823669078,0,0,1,0,7219.994447035375,0,0,1,0,7958.413093629128,1,0,1,0,8000.948995940372,1,0,1,0,7905.641545708104,1,0,1,0,7919.530907703455,1,0,1,0,7954.980799473164,1,0,1,0,8043.821602621052,0,1,7871.099631606171,1,0,7894.106190207119,1,0,7852.373723883932,1,0,8184.600270622594,0,1,7091.132587930599,1,0,5758.8788209858185,1,0,4833.180253909062,1,0,14.985861767479037,14.985861767479037,0.0,0,1,0,0,0,60.26949936190603,0,0,704763677604.0656,0,0,8090.220100103407,8352.155039180663,8578.916582645566,0,0,9312.868294808708,1310.1383119146612,1
btc,2019-06-12 08:00:00.000,7897.975476598364,21017248550.29671,8027.452957088671,7685.037101146388,0,0,0,0,6318.149540301724,0,0,1,0,5775.505571215258,0,0,1,0,7246.5819383907865,0,0,1,0,7952.657130102388,0,1,0,1,7982.2265378781885,0,1,0,1,7901.808511153235,0,1,0,1,7912.345764001759,0,1,0,1,7940.729468754464,0,1,0,1,7978.192977471686,0,1,7856.245029117529,1,0,7909.476506107819,0,1,7882.993611766587,1,0,8196.209201760834,0,1,7141.473381671054,1,0,5799.789033013823,1,0,4858.754361242691,1,0,2.4345456349810775,2.4345456349810775,0.0,0,1,0,0,0,53.757958562199406,0,0,683746429053.7688,0,1,8348.063404124217,8568.314461422377,8749.780335428544,0,0,9094.021746079216,1196.0462694808512,1
btc,2019-06-13 08:00:00.000,8145.05909812096,22181532883.49916,8139.271921023876,7891.237784051702,1,0,0,1,6354.325967189234,0,0,1,0,5801.688483114769,0,0,1,0,7281.8163368115775,0,0,1,0,7970.981127056538,1,0,1,0,8011.832457922328,1,0,1,0,8023.433804637098,1,0,1,0,7989.916875374826,1,0,1,0,7991.811876096088,1,0,1,0,7918.328340370359,1,0,8015.254852537789,1,0,7931.266693907569,1,0,7930.5093608221305,1,0,8210.37151704361,0,1,7193.216049081256,1,0,5844.111499422054,1,0,4886.134538732764,1,0,65.1640359785124,65.1640359785124,0.0,0,1,0,0,0,55.16542676349,0,0,705927961937.268,0,0,8572.580207061328,8801.876300759926,8912.761703447188,0,0,9285.928674251472,1140.8695761305125,1
btc,2019-06-14 08:00:00.000,8227.625725590904,22919390183.839664,8261.750879973653,7918.689320233161,0,0,0,0,6391.421011910059,0,0,1,0,5828.494419495721,0,0,1,0,7318.906901077434,0,0,1,0,7995.423469774097,0,0,1,0,8051.067597498432,0,0,1,0,8125.529765114001,0,0,1,0,8069.153158780186,0,0,1,0,8050.7653384697915,0,0,1,0,7923.727636749776,1,0,8090.220100103407,1,0,7988.283982212891,1,0,7988.58105060728,1,0,8222.890559199757,1,0,7248.726528525186,1,0,5887.863140020108,1,0,4913.943702743196,1,0,82.35062511159958,82.35062511159958,0.0,0,1,0,0,0,63.65860519948191,0,0,728847352121.1077,0,0,8822.96249446667,8975.155504857588,9101.43153768584,0,0,9548.31456526146,1320.6888396705563,1
btc,2019-06-15 08:00:00.000,8671.505388660793,23291543613.425556,8631.198266007495,8064.92854224094,1,0,0,1,6436.571197588291,0,0,1,0,5859.908905342849,0,0,1,0,7371.94997902188,0,0,1,0,8059.812223953782,0,0,1,0,8163.874468618861,0,0,1,0,8398.517576887396,0,0,1,0,8269.937235407055,0,0,1,0,8205.950351017542,0,0,1,0,8022.514549473877,1,0,8348.063404124217,1,0,8188.979134373013,1,0,8079.352083398505,1,0,8254.584457039768,1,0,7318.094864323788,1,0,5935.973086282909,1,0,4944.246250263702,1,0,182.1956863937594,182.1956863937594,0.0,0,1,0,0,0,91.36390591262344,0,1,752138895734.5332,0,0,9036.75012984931,9098.040161975725,9308.124975823846,0,0,10118.359455626854,1446.8540669660615,1
btc,2019-06-16 08:00:00.000,8818.609506932296,21892878336.785255,8880.240898599928,8264.919515522728,0,0,0,0,6483.740273020846,0,0,1,0,5892.601729669805,0,0,1,0,7428.681725214446,0,0,1,0,8132.078631856498,0,0,1,0,8282.917202857667,0,0,1,0,8608.563541909847,0,0,1,0,8452.827992582135,0,0,1,0,8359.115139996231,0,0,1,0,8123.1306146938905,1,0,8572.580207061328,1,0,8352.155039180663,1,0,8204.50497237965,1,0,8263.96090349418,1,0,7388.550108061469,1,0,5985.442808872572,1,0,4973.759541895107,1,0,192.80694715092432,192.80694715092432,0.0,0,1,0,0,0,89.78392067459583,0,1,774031774071.3185,0,0,9128.554209564949,9243.981173641558,9577.598210278617,0,0,10704.922148115673,1886.3126411833764,1
btc,2019-06-17 08:00:00.000,8978.77258780693,27305637341.28109,8976.642337950234,8669.282650983107,1,0,0,1,6533.146853511659,0,0,1,0,5926.703065118833,0,0,1,0,7489.469602178857,0,0,1,0,8212.716151470824,0,0,1,0,8409.436363757532,0,0,1,0,8793.66806485839,0,0,1,0,8628.142857657067,0,0,1,0,8514.029501948906,0,0,1,0,8238.895483765098,1,0,8822.96249446667,1,0,8568.314461422377,1,0,8391.753966657756,1,0,8272.097837137851,1,0,7462.9860037681265,1,0,6036.61174167668,1,0,5003.331750462202,1,0,186.22416829534632,186.22416829534632,0.0,0,1,0,0,0,100.0,0,1,801337411412.5996,0,0,9230.939571713128,9471.898547205541,9844.362854827292,0,0,10846.12509964766,1867.3525118407288,1
btc,2019-06-18 08:00:00.000,9312.868294808708,27464356714.403492,9288.928606100195,8784.571653598425,1,0,0,0,6588.190842448234,0,0,1,0,5964.119255502147,0,0,1,0,7560.975433262381,0,0,1,0,8317.492546074433,0,0,1,0,8573.696714857744,0,0,1,0,9053.268179833549,0,0,1,0,8856.384670040949,0,0,1,0,8713.739200163856,0,0,1,0,8366.571497333747,1,0,9036.75012984931,1,0,8801.876300759926,1,0,8578.916582645566,1,0,8301.392346355467,1,0,7544.0873046796505,1,0,6090.324415892051,1,0,5034.58240458229,1,0,224.340022845945,224.340022845945,0.0,0,1,0,0,0,100.0,0,1,828801768127.003,0,0,9309.421661864048,9750.309317866933,10091.888872685307,0,0,11045.550419814825,1732.6821250061166,1
btc,2019-06-19 08:00:00.000,9094.021746079216,25029522786.9119,9298.257932668024,8958.850486461874,0,0,1,0,6637.811256381521,0,0,1,0,5998.703813409076,0,0,1,0,7621.0948965101,0,0,1,0,8391.44770797965,0,0,1,0,8668.301265988921,0,0,1,0,9073.644962956383,0,0,1,0,8935.59702872037,0,0,1,0,8808.809836642697,0,0,1,0,8481.71974353524,1,0,9128.554209564949,0,1,8975.155504857588,1,0,8749.780335428544,1,0,8323.559563361014,1,0,7621.972639429965,1,0,6142.029035464778,1,0,5062.520874071563,1,0,113.78010800261472,113.78010800261472,0.0,0,1,0,0,0,83.21843609323508,0,1,803772245340.0912,0,1,9650.867565046594,10100.729988580624,10479.660038113401,0,0,11808.41990407586,2714.398157996644,1
btc,2019-06-20 08:00:00.000,9285.928674251472,22298101529.460793,9350.276506570597,9111.60263685566,0,0,0,0,6690.249225052213,0,0,1,0,6035.026740048219,0,0,1,0,7686.382495637213,0,0,1,0,8476.63637143411,0,0,1,0,8780.597158400293,0,0,1,0,9179.786818603927,0,0,1,0,9052.374243897406,0,0,1,0,8928.08954604489,0,0,1,0,8643.50964817437,1,0,9230.939571713128,1,0,9098.040161975725,1,0,8912.761703447188,1,0,8372.311443920717,1,0,7701.835133423754,1,0,6196.284729907005,1,0,5092.741436161912,1,0,112.50194374585408,112.50194374585408,0.0,0,1,0,0,0,79.19939730477878,0,1,826070346869.552,0,0,10123.865389667992,10452.654337693293,11009.687990761571,0,0,12996.124342788677,3710.1956685372043,1
btc,2019-06-21 08:00:00.000,9548.31456526146,24707058599.119995,9537.477426404992,9081.365897323103,1,0,0,1,6746.844578323683,0,0,1,0,6073.847599995327,0,0,1,0,7759.399439544046,0,0,1,0,8578.700961322429,0,0,1,0,8920.182141465959,0,0,1,0,9364.050691932694,0,0,1,0,9217.687684352091,0,0,1,0,9083.145800849034,0,0,1,0,8798.06810641111,1,0,9309.421661864048,1,0,9243.981173641558,1,0,9101.43153768584,1,0,8420.944854516081,1,0,7785.709688725504,1,0,6253.003067032073,1,0,5123.784473894431,1,0,152.21536349827147,152.21536349827147,0.0,0,1,0,0,0,81.25347828892689,0,1,850777405468.672,0,0,10556.46890113006,10904.675405456173,11242.597766893721,0,0,11178.6829981865,1630.368432925039,1
btc,2019-06-22 08:00:00.000,10118.359455626854,28580960082.617817,10076.453149587465,9225.281980505722,1,0,0,0,6813.6072491613695,0,0,1,0,6118.538338731587,0,0,1,0,7851.907675468862,0,0,1,0,8725.335103637137,0,0,1,0,9138.032562222485,0,0,1,0,9741.205073779774,0,0,1,0,9517.911608110346,0,0,1,0,9341.949214543489,0,0,1,0,9020.106504313959,1,0,9650.867565046594,1,0,9471.898547205541,1,0,9308.124975823846,1,0,8499.149740892823,1,0,7879.062745428312,1,0,6315.528483761707,1,0,5158.099705647034,1,0,271.5792546133216,271.5792546133216,0.0,0,1,0,0,0,86.1250663454161,0,1,879358365551.2898,0,0,10865.532555859383,11480.228382888537,11561.717396934555,0,0,12352.19686591269,2233.837410285836,1
btc,2019-06-23 08:00:00.000,10704.922148115673,40190146696.56423,10702.188838666214,9545.54194066977,1,0,0,0,6890.662989734722,0,0,1,0,6169.216612868428,0,0,1,0,7963.790595964816,0,0,1,0,8913.867203111284,0,0,1,0,9422.921577839428,0,0,1,0,10223.063610947724,0,0,1,0,9913.581788112122,0,0,1,0,9682.692447936535,0,0,1,0,9276.092809313432,1,0,10123.865389667992,1,0,9750.309317866933,1,0,9577.598210278617,1,0,8597.210574841894,1,0,7978.5313263984945,1,0,6383.810718162535,1,0,5195.227105051314,1,0,379.44761626979744,379.44761626979744,0.0,0,1,0,0,0,88.03951832586024,0,1,919548512247.854,0,0,11233.365141179447,11574.980552902703,11742.807899663876,0,0,11972.555667220911,1267.6335191052385,1
btc,2019-06-24 08:00:00.000,10846.12509964766,29108428088.363773,10942.395685714466,10170.542116545654,0,0,0,0,6968.988972109236,0,0,1,0,6220.895159683668,0,0,1,0,8076.823321599438,0,0,1,0,9097.891764686177,0,0,1,0,9681.685854531834,0,0,1,0,10534.594355297691,0,0,1,0,10224.429558623968,0,0,1,0,9973.550610864317,0,0,1,0,9537.942746719107,1,0,10556.46890113006,1,0,10100.729988580624,1,0,9844.362854827292,1,0,8730.83519173444,1,0,8079.37496221048,1,0,6453.017363361965,1,0,5234.599031011042,1,0,337.48937800434396,337.48937800434396,0.0,0,1,0,0,0,100.0,0,1,948656940336.2178,0,0,11950.031555559784,11876.194906155712,11748.803911382742,0,0,10888.097181679726,41.97208203206719,1
btc,2019-06-25 08:00:00.000,11045.550419814825,27529761440.98961,11036.673994113296,10694.39111760547,1,0,0,1,7049.712961172712,0,0,1,0,6274.206267530421,0,0,1,0,8193.243992117688,0,0,1,0,9283.38306517462,0,0,1,0,9929.661230037831,0,0,1,0,10790.072387556258,0,0,1,0,10498.136512354255,0,0,1,0,10241.550563101944,0,0,1,0,9775.34724983451,1,0,10865.532555859383,1,0,10452.654337693293,1,0,10091.888872685307,1,0,8898.930899654191,1,0,8185.299494997569,1,0,6523.395772921926,1,0,5274.954238445605,1,0,292.2806482613396,292.2806482613396,0.0,0,1,0,0,0,100.0,0,1,976186701777.2074,0,0,11994.409081683676,12061.595955636929,11690.731893156635,0,0,10639.046292232071,-406.5041275827534,0
btc,2019-06-26 08:00:00.000,11808.41990407586,33544426408.459377,11741.26139025823,10725.468892100664,1,0,0,0,7143.94478182426,0,0,1,0,6335.357799425951,0,0,1,0,8335.015596508205,0,0,1,0,9523.862764117595,0,0,1,0,10271.253716226563,0,0,1,0,11299.246145816058,0,0,1,0,10934.897642928123,0,0,1,0,10633.267898345423,0,0,1,0,10074.328289548866,1,0,11233.365141179447,1,0,10904.675405456173,1,0,10479.660038113401,1,0,9098.729452121379,1,0,8307.152750359764,1,0,6601.670070915364,1,0,5320.624883023033,1,0,408.72925857932205,408.72925857932205,0.0,0,1,0,0,0,100.0,0,1,1009731128185.6667,0,0,12175.668068962617,11877.5314111577,11549.923932342424,0,0,10822.764178376405,-985.6557256994547,0
btc,2019-06-27 08:00:00.000,12996.124342788677,56948964491.46552,12932.999028126074,10967.064082993495,1,0,0,0,7259.829525605734,0,0,1,0,6408.957429739352,0,0,1,0,8517.804174793713,0,0,1,0,9854.554343038651,0,0,1,0,10766.684739237857,0,0,1,0,12147.685244302367,0,0,1,0,11621.973209548309,0,0,1,0,11223.982009456236,0,0,1,0,10476.063465047042,1,0,11950.031555559784,1,0,11480.228382888537,1,0,11009.687990761571,1,0,9357.479474406067,1,0,8450.254161790062,1,0,6691.76424540279,1,0,5371.412123277512,1,0,639.7456953451838,639.7456953451838,0.0,0,1,0,0,0,100.0,0,1,1066680092677.1323,0,0,11834.47851044003,11406.11580104638,11404.140082489588,0,0,11975.637393818815,-1020.4869489698613,0
btc,2019-06-28 08:00:00.000,11178.6829981865,49628524363.00495,12917.294362153423,11071.523801213929,0,0,1,0,7337.430584468719,0,0,1,0,6461.661579666945,0,0,1,0,8622.152363946372,0,0,1,0,9980.661834005114,0,0,1,0,10841.593513592155,0,0,1,0,11663.184121244434,0,1,0,1,11474.20980576104,0,1,0,1,11212.657256638802,0,1,0,1,10662.64493538482,1,0,11994.409081683676,0,1,11574.980552902703,0,1,11242.597766893721,0,1,9514.608216359284,1,0,8554.670687096625,1,0,6763.415305691198,1,0,5412.525951379162,1,0,30.69910537906071,30.69910537906071,0.0,0,1,0,0,0,55.76541680413585,0,0,1017051568314.1273,0,1,11737.61657160444,11334.93203708436,11411.414742623647,0,0,11229.60561912491,50.922620938410546,1
btc,2019-06-29 08:00:00.000,12352.19686591269,44872003180.54631,13097.158748449814,11254.17738947542,0,0,0,0,7436.732887071569,0,0,1,0,6526.750367360268,0,0,1,0,8768.428618925444,0,0,1,0,10206.522313234407,0,0,1,0,11116.248668559525,0,0,1,0,12007.690493578562,1,0,1,0,11766.872159144925,1,0,1,0,11497.542158957274,1,0,1,0,10988.462447368167,1,0,12175.668068962617,1,0,11876.194906155712,1,0,11561.717396934555,1,0,9735.091095451704,1,0,8678.349244486913,1,0,6846.481548015229,1,0,5459.984110475114,1,0,213.6403906784035,213.6403906784035,0.0,0,1,0,0,0,64.64778359067881,0,0,1061923571494.6736,0,0,11166.566380377568,11259.620142665586,11216.422169809639,0,0,10987.248856214646,-1364.9480096980442,0
btc,2019-06-30 08:00:00.000,11972.555667220911,37724824506.92749,12433.29624176977,11235.66077911029,0,0,0,0,7526.551159945813,0,0,1,0,6586.925011557623,0,0,1,0,8894.08066003507,0,0,1,0,10374.715965995027,0,0,1,0,11271.940850134322,0,0,1,0,11990.123080399737,0,1,0,1,11835.433328503588,0,0,1,0,11616.295536023183,0,0,1,0,11257.125146665112,1,0,11834.47851044003,1,0,12061.595955636929,0,1,11742.807899663876,1,0,9950.31739741974,1,0,8790.395682659173,1,0,6926.373926874465,1,0,5505.984244373427,1,0,92.02022390622369,92.02022390622369,0.0,0,1,0,0,0,58.71053912222999,0,0,1024198746987.7461,0,1,10783.302550762732,11111.030133046384,11117.410842731284,0,0,11279.476377672418,-693.0792895484938,0
btc,2019-07-01 08:00:00.000,10888.097181679726,34920211165.40479,12497.415397169167,10977.817746039713,0,1,1,0,7593.11642770292,0,0,1,0,6634.451775868365,0,0,1,0,8972.277386374077,0,0,1,0,10423.609415107856,0,0,1,0,11202.151092233486,0,1,0,1,11439.110131039732,0,0,0,1,11519.654612895634,0,1,0,1,11434.245947437319,0,1,0,1,11391.103408306937,0,1,11737.61657160444,0,1,11877.5314111577,0,1,11748.803911382742,0,1,10094.585757359024,1,0,8862.992400679665,1,0,6995.363313779108,1,0,5545.394427306427,1,0,-246.0314653008536,-246.0314653008536,0.0,0,0,0,0,0,41.84510035149834,0,0,989278535822.3413,0,1,11145.815954809093,11130.86046795337,11195.744209194736,0,0,11436.430746923896,548.3335652441692,1
btc,2019-07-02 08:00:00.000,10639.046292232071,37463414436.63033,11875.594330647029,10457.538430108107,0,0,0,0,7653.431870564884,0,0,1,0,6678.701439032605,0,0,1,0,9037.640872878312,0,0,1,0,10444.12721292921,0,0,1,0,11099.768401324136,0,0,0,1,11039.0782116359,0,0,0,1,11226.11850600778,0,0,0,1,11235.446033636006,0,0,0,1,11443.172091967459,0,1,11166.566380377568,0,1,11406.11580104638,0,1,11690.731893156635,0,1,10231.639298140708,1,0,8936.698298752577,1,0,7061.66432283828,1,0,5582.9881723509225,1,0,-314.44698291474924,-314.44698291474924,0.0,0,0,0,0,0,24.94658753671041,1,0,951815121385.7109,0,1,11342.669063773375,11258.946485041439,11427.34941000053,0,0,12260.28269787262,1621.2364056405495,1
btc,2019-07-03 08:00:00.000,10822.764178376405,39264695559.40571,10912.43233595608,10654.172765569383,0,0,0,0,7716.190926165112,0,0,1,0,6724.492187533641,0,0,1,0,9107.645708388041,0,0,1,0,10480.187876305134,0,0,1,0,11049.403997151821,0,0,0,1,10930.921195006153,0,0,0,1,11091.667063463989,0,0,0,1,11132.275569821106,0,0,0,1,11454.956294993532,0,1,10783.302550762732,1,0,11334.93203708436,0,1,11549.923932342424,0,1,10365.524552153482,1,0,8997.033949330318,1,0,7129.958015617449,1,0,5622.133941076935,1,0,-195.28612135510593,-195.28612135510593,0.0,0,0,0,0,0,44.2039983650185,0,0,991079816945.1167,0,0,11397.497289719453,11381.679798750936,11673.264136190934,0,0,12544.16726170922,1721.403083332816,1
btc,2019-07-04 08:00:00.000,11975.637393818815,39944515601.67296,11870.309419860658,10421.32248975753,1,0,0,1,7800.5364007721155,0,0,1,0,6782.515891470494,0,0,1,0,9220.115970561797,0,0,1,0,10622.611639877865,0,0,1,0,11217.810069273091,1,0,1,0,11453.279294412485,1,0,1,0,11386.323840248931,1,0,1,0,11343.116025820533,1,0,1,0,11567.907524410646,1,0,11145.815954809093,1,0,11259.620142665586,1,0,11404.140082489588,1,0,10552.925135564878,1,0,9076.745586136009,1,0,7210.438616590422,1,0,5667.469326154359,1,0,188.05520743616034,188.05520743616034,0.0,0,1,0,0,0,43.82637101450793,0,0,1031024332546.7897,0,0,11165.443617670657,11438.608859561698,11700.515692626617,0,0,12166.398288868606,190.76089504979063,1
btc,2019-07-05 08:00:00.000,11229.60561912491,32487314999.664185,11927.362718269409,10757.975409277342,0,0,1,0,7868.438761531576,0,0,1,0,6831.65500448325,0,0,1,0,9298.919486191724,0,0,1,0,10680.420590282345,0,0,1,0,11219.954714700694,0,0,1,0,11341.442456768698,0,1,0,1,11334.084433207592,0,1,0,1,11314.738424146628,0,1,0,1,11586.313044341656,0,1,11342.669063773375,0,1,11111.030133046384,1,0,11411.414742623647,0,1,10680.830147088082,1,0,9137.493235739466,1,0,7283.348075350103,1,0,5708.81542483214,1,0,15.63361129306395,15.63361129306395,0.0,0,1,0,0,0,39.12585940108277,0,0,998537017547.1255,0,1,11234.385326936985,11701.521188078561,11722.723531403704,0,0,11385.06049056452,155.45487143960963,1
btc,2019-07-06 08:00:00.000,10987.248856214646,31349147296.84112,11912.636770936007,10882.357808502898,0,0,0,0,7930.197377267875,0,0,1,0,6877.5731685907795,0,0,1,0,9365.128481094584,0,0,1,0,10709.642329894945,0,0,1,0,11177.64455861232,0,1,0,1,11164.345656491672,0,0,0,1,11218.472574209944,0,0,0,1,11232.866032163633,0,0,0,1,11504.195939555535,0,1,11397.497289719453,0,1,11130.86046795337,0,1,11216.422169809639,0,1,10789.2621145522,1,0,9199.719948873239,1,0,7352.858954733041,1,0,5747.558362415013,1,0,-87.64814105644291,-87.64814105644291,0.0,0,0,0,0,0,51.926000360752575,0,0,967187870250.2844,0,1,11658.729940822976,11937.351074609353,11839.482665359534,0,0,11804.562793905448,817.313937690802,1
btc,2019-07-07 08:00:00.000,11279.476377672418,28013279880.59072,11321.76637000462,11009.120865336694,0,0,0,0,7996.519733711529,0,0,1,0,6926.212983055771,0,0,1,0,9440.200947627049,0,0,1,0,10763.912239207086,0,0,1,0,11196.159434805066,1,0,1,0,11221.911017082046,1,0,1,0,11238.807175364102,1,0,1,0,11244.51861854083,1,0,1,0,11332.531143043909,0,1,11165.443617670657,1,0,11258.946485041439,1,0,11117.410842731284,1,0,10904.297304045476,1,0,9278.442047283426,1,0,7425.3698054979695,1,0,5788.0572938602,1,0,-7.004314855885241,-7.004314855885241,0.0,0,0,0,0,0,62.234990318489224,0,0,995201150130.8751,0,0,12080.293568835245,11958.467897187773,11859.344876476544,0,0,11418.511855491488,139.03547781907037,1
btc,2019-07-08 08:00:00.000,11436.430746923896,25828700446.947784,11462.34583859979,11006.42481527418,0,0,0,1,8064.63678347811,0,0,1,0,6976.049643430004,0,0,1,0,9518.484469168101,0,0,1,0,10827.9616208944,0,0,1,0,11239.845127917579,0,0,1,0,11329.17088200297,0,0,1,0,11304.681699217366,0,0,1,0,11292.496650636596,0,0,1,0,11358.305917917649,1,0,11234.385326936985,1,0,11381.679798750936,1,0,11195.744209194736,1,0,11010.475426651234,1,0,9361.15755905508,1,0,7498.70088437207,1,0,5829.517513261912,1,0,52.84676614618911,52.84676614618911,0.0,0,1,0,0,0,61.84481604196856,0,0,1021029850577.8229,0,0,12323.616082816814,12032.094306584084,11694.920642496978,0,0,10285.461109066944,-1150.9696378569515,0
btc,2019-07-09 08:00:00.000,12260.28269787262,30917398835.988853,12185.567637027663,11131.892244618288,1,0,0,1,8147.718880792853,0,0,1,0,7034.438958948707,0,0,1,0,9626.005968332984,0,0,1,0,10964.373152035183,0,0,1,0,11425.379231545769,0,0,1,0,11794.726789937795,0,0,1,0,11623.215365435784,0,0,1,0,11534.443162445603,0,0,1,0,11349.114501113641,1,0,11658.729940822976,1,0,11438.608859561698,1,0,11427.34941000053,1,0,11168.788474240904,1,0,9442.988599216857,1,0,7580.265147137456,1,0,5875.506717623635,1,0,270.41836496061296,270.41836496061296,0.0,0,1,0,0,0,56.29350152948162,0,0,1051947249413.8118,0,0,12031.875347047446,11863.740138107856,11502.215279702266,0,0,10911.345158309634,-1348.9375395629868,0
btc,2019-07-10 08:00:00.000,12544.16726170922,35885342263.04269,12655.67788516292,11504.909252507568,0,0,0,0,8234.777264573375,0,0,1,0,7095.319934669818,0,0,1,0,9740.443666112444,0,0,1,0,11114.8297339089,0,0,1,0,11628.795237030032,0,0,1,0,12169.447025823509,0,0,1,0,11930.199330860263,0,0,1,0,11786.874187261506,0,0,1,0,11406.275660562473,1,0,12080.293568835245,1,0,11701.521188078561,1,0,11673.264136190934,1,0,11331.700403613791,1,0,9534.334910193049,1,0,7664.671602369054,1,0,5925.064048360322,1,0,317.52367109042643,317.52367109042643,0.0,0,1,0,0,0,86.53031136281801,0,1,1087832591676.8545,0,0,11785.34052444619,11411.998907579402,11072.880974350073,0,0,9538.827124243868,-3005.340137465353,0
btc,2019-07-11 08:00:00.000,12166.398288868606,42163626088.16242,12520.302857782966,12126.929307850662,0,0,1,0,8312.631146242587,0,0,1,0,7151.3539496333415,0,0,1,0,9835.579141514647,0,0,1,0,11214.979120095539,0,0,1,0,11726.541246455226,0,0,1,0,12167.922657346058,0,1,0,1,12008.932316863045,0,0,1,0,11881.755212663282,0,0,1,0,11534.10577128136,1,0,12323.616082816814,0,1,11937.351074609353,1,0,11700.515692626617,1,0,11462.60458979415,1,0,9618.495565448919,1,0,7744.872365980675,1,0,5972.472653818289,1,0,141.53336060144466,141.53336060144466,0.0,0,1,0,0,0,80.47390099967016,0,1,1045668965588.692,0,1,11536.045046653817,11160.988281467606,10714.43880470014,0,0,9657.303101319074,-2509.095187549532,0
btc,2019-07-12 08:00:00.000,11385.06049056452,37061858272.52717,12623.022065836863,11440.728628258028,0,1,0,0,8373.471331278664,0,0,1,0,7198.1352373784375,0,0,1,0,9896.34311598719,0,0,1,0,11231.177345854489,0,0,1,0,11664.45383629328,0,1,0,1,11776.491573955289,0,0,0,1,11800.975041430203,0,1,0,1,11757.58153213859,0,1,0,1,11608.707191114607,0,1,12031.875347047446,0,1,11958.467897187773,0,1,11722.723531403704,0,1,11525.939641541032,0,1,9692.880838183539,1,0,7810.10066660865,1,0,6015.731676840524,1,0,-139.76367720449343,-139.76367720449343,0.0,0,0,0,0,0,52.17807193324056,0,0,1008607107316.1648,0,1,11169.511919487959,10791.741608203478,10607.452410099586,0,0,10636.155728360647,-748.9047622038725,0
btc,2019-07-13 08:00:00.000,11804.562793905448,30078548879.930676,12176.363938702934,11394.317110189446,0,0,0,0,8441.413736479195,0,0,1,0,7249.034989384261,0,0,1,0,9971.17526021928,0,0,1,0,11285.785483764104,0,0,1,0,11689.928192222764,1,0,1,0,11790.527183930368,1,0,1,0,11802.170958921952,1,0,1,0,11769.326847580305,1,0,1,0,11706.88705266751,1,0,11785.34052444619,1,0,12032.094306584084,0,1,11839.482665359534,0,1,11580.921673830522,1,0,9771.73583821234,1,0,7878.587976307522,1,0,6061.891290632735,1,0,-46.88548995356905,-46.88548995356905,0.0,0,0,0,0,0,56.85191154205628,0,0,1038685656196.0955,0,0,10871.772707622686,10362.2896696862,10426.309989481111,0,0,10536.565849576118,-1267.9969443293303,0
btc,2019-07-14 08:00:00.000,11418.511855491488,28485045772.443813,11769.188959067691,11302.901134239943,0,0,1,0,8500.366174479439,0,0,1,0,7295.106556965557,0,0,1,0,10027.933558073091,0,0,1,0,11298.426090595283,0,0,1,0,11640.579767362531,0,1,0,1,11604.519519710928,0,1,0,1,11674.284591111798,0,1,0,1,11681.6230995581,0,1,0,1,11651.174498834778,0,1,11536.045046653817,0,1,11863.740138107856,0,1,11859.344876476544,0,1,11609.541011622714,0,1,9840.56117767281,1,0,7943.7828793246035,1,0,6105.060532687376,1,0,-118.75397209282164,-118.75397209282164,0.0,0,0,0,0,0,31.28187337066315,0,0,1010200610423.6516,0,1,10245.211130540147,10205.818444260032,10334.277029787161,0,0,10774.281137633849,-644.2307178576393,0
